"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Trpv3",0,3,4,7,4,0,4,4,3,8,0,5,0,0
"Trpv4",7,9,2,0,12,1,13,30,1,0,0,4,0,8
"Trpv5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trpv6",0,6,4,9,8,2,4,12,0,3,12,4,0,0
"Trrap",779,2010,743,696,490,282,2293,838,24,48,410,175,11,267
"Trub1",69,189,62,70,84,33,379,103,1,15,45,20,1,63
"Trub2",42,137,37,52,86,28,124,87,0,20,57,8,0,9
"Try10",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Try4",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Try5",0,2,0,3,6,1,0,0,0,0,5,0,0,0
"Tsacc",0,9,1,5,6,3,1,12,0,0,0,0,0,0
"Tsc1",207,509,180,212,168,81,474,261,6,2,177,71,8,56
"Tsc2",488,1364,468,494,603,279,1493,737,13,27,509,286,15,166
"Tsc22d1",1011,2679,990,747,895,434,2265,1597,42,128,743,343,17,154
"Tsc22d2",155,379,167,134,76,48,635,242,16,14,136,88,6,118
"Tsc22d3",73,165,70,84,68,49,111,149,7,7,107,69,1,10
"Tsc22d4",119,219,51,86,129,70,222,336,14,13,153,107,15,24
"Tsen15",29,90,18,24,16,28,78,61,3,2,28,8,1,0
"Tsen2",30,77,30,25,25,18,102,88,0,3,24,2,0,5
"Tsen34",114,342,101,79,121,89,522,295,14,2,132,31,2,75
"Tsen54",26,54,11,11,28,27,54,50,0,8,37,3,0,0
"Tsfm",11,107,26,32,24,13,114,46,1,2,44,7,0,0
"Tsg101",130,307,95,71,89,53,240,132,8,8,99,36,1,19
"Tsga10",56,159,35,51,53,29,178,60,0,6,65,5,2,29
"Tsga10ip",0,1,0,0,0,0,0,1,0,0,0,1,0,0
"Tsga13",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tsga8",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tshb",0,0,0,0,0,0,4,0,0,0,0,0,0,0
"Tshr",0,0,0,0,0,0,17,0,0,0,0,0,1,0
"Tshz1",47,51,29,32,63,44,282,63,1,4,70,49,2,26
"Tshz2",4,60,12,7,3,4,14,46,0,0,2,5,0,0
"Tshz3",7,19,5,12,13,10,89,23,0,3,8,0,1,12
"Tsks",0,4,2,0,0,0,12,0,0,0,11,0,0,0
"Tsku",16,3,0,5,0,1,0,4,1,1,1,4,5,0
"Tslp",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Tsn",119,520,173,189,217,102,543,308,14,45,210,75,8,73
"Tsnax",299,904,307,277,440,193,904,566,18,28,389,110,4,128
"Tsnaxip1",0,2,1,4,0,0,2,0,0,0,0,0,0,0
"Tspan1",0,0,0,0,0,0,0,0,0,0,7,0,0,0
"Tspan10",0,0,0,0,1,0,1,151,0,0,0,0,0,0
"Tspan11",0,4,0,0,0,0,7,0,0,0,9,0,0,0
"Tspan12",31,58,25,34,36,18,47,111,2,1,66,24,3,22
"Tspan13",890,3130,908,752,658,225,788,1381,70,51,818,108,15,50
"Tspan14",49,123,26,39,30,46,80,89,8,1,77,36,0,13
"Tspan15",12,51,12,21,57,28,198,54,0,3,82,26,3,37
"Tspan17",6,107,38,34,84,101,22,107,6,26,71,56,0,4
"Tspan18",1,1,6,10,48,84,190,5,0,9,41,44,1,1
"Tspan2",90,107,44,226,143,121,162,155,7,55,499,375,10,51
"Tspan3",402,1498,465,448,746,378,998,888,39,87,662,269,21,108
"Tspan31",47,167,55,48,127,53,210,106,8,15,137,45,0,9
"Tspan32",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tspan33",32,84,24,42,45,48,253,39,3,0,63,2,0,14
"Tspan4",6,30,15,20,19,15,31,70,2,0,25,27,0,0
"Tspan5",674,1903,703,446,500,268,1174,884,18,69,482,211,6,88
"Tspan6",22,41,27,16,16,22,28,51,0,0,19,15,1,8
"Tspan7",1051,3867,1150,1131,1880,1494,5184,3372,66,197,1700,968,49,570
"Tspan8",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tspan9",32,72,17,39,35,40,35,80,0,5,80,31,1,1
"Tspear",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tspo",3,8,5,2,2,5,11,10,0,0,13,0,1,12
"Tspo2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tspyl1",435,1476,561,468,569,298,1247,943,35,49,533,173,10,53
"Tspyl2",266,822,237,241,256,143,759,484,22,26,271,82,12,55
"Tspyl3",37,183,34,45,26,32,55,72,0,5,23,4,0,0
"Tspyl4",1122,3046,1016,935,1066,637,1968,1580,48,141,856,404,11,150
"Tspyl5",88,352,117,104,95,54,206,147,7,25,52,31,1,6
"Tsr1",100,363,109,92,100,42,344,233,17,40,113,30,1,25
"Tsr2",133,309,119,97,104,65,419,276,11,6,139,79,5,13
"Tsr3",13,96,26,14,41,20,124,88,2,3,34,13,1,12
"Tssc1",74,232,59,65,137,64,200,94,4,9,99,31,1,7
"Tssc4",51,121,37,29,62,41,211,61,0,7,60,31,4,12
"Tssk1",0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Tssk2",0,5,0,0,0,0,0,0,0,0,0,0,0,7
"Tssk3",0,0,0,0,0,0,2,0,0,0,0,0,0,3
"Tssk4",0,0,1,0,6,0,7,0,0,0,0,0,0,0
"Tssk5",0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Tssk6",2,3,1,0,1,2,4,10,0,0,0,0,0,0
"Tst",19,48,12,23,27,34,51,63,0,0,52,8,3,34
"Tsta3",28,149,44,52,30,33,147,78,0,5,73,37,2,24
"Tstd1",3,2,0,0,5,0,10,1,0,0,0,0,0,0
"Tstd2",4,117,20,24,32,16,45,49,0,0,22,21,0,13
"Tstd3",46,131,39,21,48,17,63,81,2,3,47,31,0,12
"Tsx",3,2,1,0,0,0,1,0,0,0,0,7,0,0
"Ttbk1",307,876,337,303,154,107,780,897,8,38,167,237,15,112
"Ttbk2",238,561,239,221,195,97,331,258,2,10,152,102,0,22
"Ttc1",37,140,58,45,76,31,126,109,6,13,51,33,7,0
"Ttc12",2,6,1,5,1,7,0,11,0,0,3,10,0,0
"Ttc13",97,278,115,82,106,58,293,189,1,2,70,31,0,12
"Ttc14",282,863,246,363,294,210,1687,420,12,28,349,82,3,93
"Ttc16",9,10,0,2,7,2,19,2,0,0,0,0,0,0
"Ttc17",80,220,66,96,72,62,451,88,2,9,29,51,1,51
"Ttc19",246,690,307,204,264,99,460,305,5,8,263,80,5,48
"Ttc21a",0,2,0,11,0,0,0,0,0,0,0,4,0,0
"Ttc21b",15,63,19,21,24,14,95,42,0,2,11,4,0,8
"Ttc22",8,8,1,0,2,0,38,2,0,0,0,0,0,0
"Ttc23",13,33,8,7,3,4,46,9,1,2,3,0,0,0
"Ttc23l",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ttc24",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ttc25",0,8,1,2,12,0,18,21,0,0,3,0,0,0
"Ttc26",11,62,18,28,31,8,148,20,1,7,23,7,1,0
"Ttc27",32,107,30,38,33,4,70,51,3,7,39,13,0,1
"Ttc28",54,69,13,24,50,42,114,79,0,0,68,38,0,27
"Ttc29",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ttc3",2131,6350,2290,1916,1503,1104,4290,2865,87,287,1507,830,33,360
"Ttc30a1",4,23,13,1,18,6,3,6,3,4,13,0,0,6
"Ttc30a2",0,0,0,3,0,0,3,0,0,0,0,0,0,0
"Ttc30b",32,59,32,31,24,4,35,39,1,0,5,5,0,0
"Ttc32",5,6,0,5,4,0,15,7,0,0,6,1,2,0
"Ttc33",78,220,91,51,69,76,206,154,7,11,76,19,0,8
"Ttc34",19,33,11,5,4,0,21,14,2,0,4,0,1,1
"Ttc36",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ttc37",39,141,38,48,26,19,135,47,3,10,35,16,3,27
"Ttc38",19,73,17,22,30,17,85,46,0,1,21,25,2,14
"Ttc39a",1,5,3,3,6,2,12,10,0,0,0,0,0,14
"Ttc39b",210,522,207,158,156,34,182,129,9,9,134,42,1,8
"Ttc39c",47,156,33,38,90,67,329,52,2,9,83,19,0,22
"Ttc39d",0,0,1,0,0,0,4,0,0,0,0,0,0,0
"Ttc4",60,264,85,68,127,78,364,137,7,5,139,26,1,16
"Ttc41",3,10,3,1,3,1,16,1,0,0,6,0,0,4
"Ttc5",49,226,48,46,98,46,308,162,0,7,87,66,6,22
"Ttc6",0,0,0,0,0,0,0,8,0,0,0,0,0,0
"Ttc7",24,48,32,31,9,11,29,73,1,7,8,8,0,0
"Ttc7b",316,1007,315,334,343,182,744,642,32,43,312,144,2,89
"Ttc8",21,139,29,45,33,14,149,66,1,3,33,6,0,52
"Ttc9",69,230,88,82,59,23,48,123,0,8,66,3,1,0
"Ttc9b",128,510,138,123,192,66,236,481,13,43,178,67,3,17
"Ttc9c",68,223,77,69,92,44,222,155,5,1,46,13,1,11
"Ttf1",21,77,20,19,12,6,65,33,1,2,15,4,0,16
"Ttf2",3,5,3,3,0,2,5,0,0,0,0,0,0,0
"Tti1",39,157,44,43,36,28,110,31,3,0,37,0,0,22
"Tti2",40,98,20,44,31,45,154,24,4,5,47,2,0,6
"Ttk",10,1,0,0,0,0,0,0,0,0,0,4,0,0
"Ttl",170,316,129,89,158,80,136,234,2,18,143,100,5,8
"Ttll1",65,272,72,68,77,24,127,116,4,14,102,15,5,2
"Ttll10",0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Ttll11",95,387,139,80,94,72,285,192,9,14,73,49,1,38
"Ttll12",46,108,30,50,45,20,47,59,3,6,56,12,0,0
"Ttll13",0,2,0,1,0,0,2,0,0,0,7,2,0,0
"Ttll2",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Ttll3",36,63,30,42,23,46,187,79,5,1,49,33,0,17
"Ttll4",59,211,95,72,56,43,279,98,1,1,37,22,1,29
"Ttll5",64,170,41,81,96,44,217,105,2,28,78,59,1,13
"Ttll6",0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Ttll7",685,1554,668,570,449,257,622,699,16,69,707,271,10,46
"Ttll8",0,11,1,4,0,5,8,0,0,0,0,1,0,6
"Ttll9",0,0,0,0,0,0,0,25,0,0,0,0,0,0
"Ttn",9,12,2,10,13,68,38,0,0,0,3,0,2,4
"Ttpa",6,7,5,2,0,2,27,6,0,0,4,12,0,0
"Ttpal",146,470,155,122,145,57,303,235,8,30,99,63,8,19
"Ttr",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ttyh1",696,1828,580,612,551,600,2125,1929,45,88,708,645,16,322
"Ttyh2",15,69,17,107,76,60,101,48,2,19,295,110,2,12
"Ttyh3",491,1516,498,471,492,302,1913,1080,32,52,456,290,23,193
"Tub",931,2628,932,767,573,344,1652,1491,44,42,654,159,11,121
"Tuba1a",978,3914,957,1089,2052,1254,3484,2863,95,253,1789,1016,39,217
"Tuba1b",508,2412,540,694,1224,868,1357,1774,64,206,977,726,33,65
"Tuba1c",2,19,2,2,9,0,34,4,7,0,21,0,8,0
"Tuba3a",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tuba3b",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tuba4a",853,2705,843,602,1464,528,1659,1577,40,157,770,507,10,61
"Tuba8",4,21,6,9,42,6,8,28,1,18,1,21,0,0
"Tubal3",0,2,1,3,0,0,4,0,0,0,0,0,0,0
"Tubb1",0,0,1,0,0,0,0,0,0,0,0,0,0,3
"Tubb2a",625,3098,656,588,1599,718,2019,1870,66,196,918,563,17,134
"Tubb2b",249,760,176,216,297,194,969,886,32,34,379,171,15,77
"Tubb3",319,1075,263,258,582,241,203,667,20,29,386,177,5,18
"Tubb4a",782,2568,775,851,2004,767,1387,1576,75,202,1711,1068,21,88
"Tubb4b",219,878,251,208,466,212,428,457,6,39,273,160,0,42
"Tubb5",379,1554,396,394,733,379,843,1170,30,76,439,364,18,73
"Tubb6",4,30,11,21,32,25,79,35,1,0,14,18,0,2
"Tubd1",5,25,10,20,9,5,23,34,1,0,20,2,0,0
"Tube1",12,20,10,4,1,5,25,11,0,0,0,0,0,0
"Tubg1",55,180,60,45,72,56,215,107,3,9,35,31,2,1
"Tubg2",96,192,73,72,98,33,204,121,1,13,112,54,1,13
"Tubgcp2",86,260,76,82,114,69,467,103,0,6,112,29,4,18
"Tubgcp3",100,256,112,81,70,52,306,135,7,7,100,10,0,15
"Tubgcp4",145,175,46,58,82,18,181,105,4,0,17,2,5,30
"Tubgcp5",55,155,44,59,47,36,160,65,3,9,87,1,0,23
"Tubgcp6",60,355,95,90,108,84,412,148,3,40,66,63,3,16
"Tufm",89,245,88,70,112,69,279,251,5,24,118,21,4,0
"Tuft1",11,12,2,4,10,0,6,2,1,0,21,3,0,6
"Tulp1",0,0,0,0,0,0,0,6,0,0,0,0,2,0
"Tulp2",0,0,0,0,3,0,2,7,0,0,0,0,0,0
"Tulp3",40,142,52,44,27,28,299,90,0,0,86,41,1,40
"Tulp4",314,937,340,332,273,181,1369,593,4,54,380,344,12,111
"Tunar",38,24,17,103,44,29,217,39,0,0,89,6,5,16
"Tusc1",22,94,16,27,33,8,33,77,2,12,34,9,0,7
"Tusc2",122,495,116,103,145,68,281,253,14,17,157,79,1,0
"Tusc3",370,1337,395,334,405,203,843,686,23,50,376,65,5,107
"Tusc5",0,2,0,0,0,8,2,0,0,0,0,0,0,0
"Tut1",57,128,32,39,47,12,119,57,1,6,37,22,0,15
"Tvp23a",85,201,64,39,61,20,220,140,6,10,46,40,4,27
"Tvp23b",50,128,40,23,46,22,138,70,5,0,80,10,3,2
"Twf1",52,285,92,72,91,70,460,116,4,11,104,32,2,47
"Twf2",105,318,129,47,66,45,201,177,5,5,58,10,5,10
"Twist1",0,6,0,1,2,1,5,0,0,0,6,0,0,0
"Twist2",17,29,4,4,5,4,0,26,0,0,0,0,0,0
"Twistnb",1,54,14,18,16,25,66,31,2,5,16,0,0,2
"Twsg1",60,239,58,66,64,31,215,79,5,1,43,44,0,24
"Txk",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Txlna",76,321,94,90,138,40,353,276,1,4,134,40,3,61
"Txlnb",2,16,3,7,4,2,8,27,0,0,11,2,0,0
"Txlng",60,204,66,60,37,25,182,102,5,0,33,18,1,2
"Txn1",62,193,61,51,99,46,176,186,1,2,111,28,3,8
"Txn2",124,505,171,178,276,92,479,441,7,25,287,77,4,21
"Txndc11",46,225,109,82,74,64,423,152,5,6,83,6,3,68
"Txndc12",33,158,49,54,39,25,146,140,6,4,63,15,0,0
"Txndc15",87,339,94,82,136,62,259,222,3,21,141,54,5,4
"Txndc16",146,423,171,133,160,45,256,189,9,24,196,98,3,27
"Txndc17",12,81,32,23,45,29,66,78,4,5,48,21,1,0
"Txndc2",0,0,2,0,0,0,1,0,0,0,0,0,0,0
"Txndc5",56,186,74,94,150,115,277,133,2,7,110,66,0,26
"Txndc8",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Txndc9",72,218,48,37,77,58,202,98,2,5,65,30,8,23
"Txnip",49,49,25,64,12,14,46,96,2,17,42,24,0,4
"Txnl1",94,335,107,102,150,75,365,242,6,17,93,48,9,20
"Txnl4a",31,75,24,24,44,26,94,91,0,4,49,29,0,0
"Txnl4b",37,82,28,19,48,14,41,89,7,7,37,22,2,1
"Txnrd1",92,369,104,100,144,106,535,237,4,33,155,146,12,48
"Txnrd2",3,94,29,15,36,18,92,65,0,15,30,7,0,14
"Txnrd3",0,6,4,3,8,1,2,10,0,0,0,0,0,0
"Tyk2",51,165,71,70,63,45,382,123,4,10,63,29,5,63
"Tymp",14,51,13,5,36,10,35,22,0,0,8,2,0,0
"Tyms",60,105,58,56,48,17,195,94,3,6,54,13,1,10
"Tyr",0,1,1,3,0,2,2,2,0,0,0,0,0,0
"Tyro3",641,1933,605,434,250,78,110,933,25,29,551,99,2,22
"Tyrobp",3,50,14,9,25,8,73,134,9,17,47,25,0,0
"Tyrp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tysnd1",62,156,55,22,77,17,187,102,0,8,103,54,1,20
"Tyw1",19,124,32,48,28,18,91,33,2,1,25,16,3,11
"Tyw3",14,51,16,14,17,11,55,39,0,7,13,6,0,0
"Tyw5",14,59,13,15,45,7,51,30,0,0,14,27,0,4
"U2af1",49,181,48,58,75,54,242,138,3,22,99,15,1,18
"U2af1l4",36,266,55,74,81,75,390,161,3,3,105,20,5,9
"U2af2",256,913,313,249,322,178,1086,606,32,29,313,115,3,119
"U2surp",185,532,169,209,151,52,616,273,5,4,162,59,0,68
"U90926",0,0,0,0,0,0,0,0,0,0,1,0,5,1
"Uaca",3,33,5,11,34,5,42,15,3,3,0,9,0,5
"Uap1",130,266,102,59,99,57,103,128,6,8,59,31,1,27
"Uap1l1",30,56,19,25,48,31,33,76,0,7,25,20,2,2
"Uba1",889,3002,926,834,996,534,1964,1473,53,176,834,377,14,156
"Uba1y",15,17,5,9,4,4,16,9,0,3,12,0,0,8
"Uba2",144,585,151,124,152,88,594,343,4,42,112,95,3,31
"Uba3",111,367,120,129,125,64,296,259,2,18,148,55,2,40
"Uba5",117,302,100,106,143,47,222,229,3,18,105,38,1,27
"Uba52",187,642,177,144,400,164,761,833,27,28,359,163,13,54
"Uba6",31,96,69,47,31,36,97,62,1,12,32,17,0,5
"Uba7",0,14,3,10,1,5,14,27,0,0,7,8,0,0
"Ubac1",65,173,67,53,99,42,115,133,3,0,77,37,0,7
"Ubac2",103,306,90,78,119,55,236,267,6,25,123,68,2,8
"Ubald1",256,832,270,210,294,195,925,542,15,41,346,112,13,37
"Ubald2",54,170,47,24,66,38,244,102,0,1,48,11,2,0
"Ubap1",88,202,81,60,90,51,162,115,6,11,81,26,1,39
"Ubap1l",11,8,3,4,0,2,5,1,0,0,2,0,0,0
"Ubap2",73,283,66,85,132,76,253,194,6,21,85,42,2,26
"Ubap2l",321,831,205,274,213,116,755,459,10,21,200,79,0,54
"Ubash3a",1,19,0,0,1,0,0,7,0,0,0,0,0,0
"Ubash3b",80,183,51,91,109,61,333,150,3,2,84,56,2,42
"Ubb",2245,8170,2600,2278,4158,2116,8446,6053,173,379,3404,1314,89,710
"Ubc",1421,4598,1752,1492,2029,1228,5270,3802,137,441,2497,1660,100,632
"Ubd",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ube2a",89,246,76,52,110,52,202,141,2,7,85,57,2,18
"Ube2b",215,818,245,228,337,203,850,442,9,39,303,126,4,25
"Ube2c",1,19,7,6,16,0,21,4,0,0,7,0,0,9
"Ube2cbp",3,17,2,3,10,0,3,2,0,0,12,0,0,0
"Ube2d1",67,214,64,48,73,48,296,101,2,1,112,41,4,24
"Ube2d2a",267,948,319,284,375,231,808,574,14,44,308,167,4,77
"Ube2d2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ube2d3",481,1558,597,474,515,286,1197,849,27,55,470,240,7,147
"Ube2d4",0,21,1,2,1,9,13,10,0,0,8,9,0,0
"Ube2dnl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ube2dnl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ube2e1",105,324,92,88,137,80,341,156,6,8,123,84,1,12
"Ube2e2",182,718,205,115,178,120,452,286,9,21,149,72,2,19
"Ube2e3",133,431,139,87,157,109,458,221,6,15,90,51,5,28
"Ube2f",55,285,51,90,80,34,197,100,3,28,92,16,4,0
"Ube2g1",92,255,88,64,152,35,320,127,5,14,99,37,1,26
"Ube2g2",98,399,141,88,195,84,391,229,13,18,106,50,10,31
"Ube2h",319,776,297,260,248,163,797,521,8,17,283,150,4,100
"Ube2i",194,676,187,194,192,138,818,426,24,30,284,112,6,104
"Ube2j1",178,518,178,167,171,132,409,267,10,46,169,121,0,36
"Ube2j2",54,227,54,80,71,54,168,140,6,10,88,49,1,10
"Ube2k",220,597,225,223,280,131,475,339,7,23,236,62,2,61
"Ube2l3",251,759,200,202,267,150,650,623,12,27,329,227,10,29
"Ube2l6",14,54,23,34,10,22,135,42,0,0,16,12,0,4
"Ube2m",226,742,199,212,255,157,530,583,9,27,308,135,7,38
"Ube2n",435,1084,380,368,466,284,834,555,21,75,350,163,6,48
"Ube2o",395,1156,396,314,367,161,906,612,22,67,340,252,5,59
"Ube2q1",195,641,210,208,198,94,568,461,17,12,240,114,2,50
"Ube2q2",117,357,149,110,164,107,303,197,7,24,124,59,4,8
"Ube2ql1",560,1757,650,509,595,216,940,1419,30,108,670,203,6,111
"Ube2r2",182,575,188,158,187,129,515,380,14,21,148,99,5,56
"Ube2s",89,351,104,78,145,71,371,217,11,16,188,41,2,8
"Ube2t",0,1,0,2,0,4,12,0,0,0,0,5,0,0
"Ube2u",0,1,5,1,0,1,1,0,0,0,0,1,0,1
"Ube2v1",375,1080,276,292,446,93,977,1018,30,54,378,174,22,50
"Ube2v2",101,480,183,133,143,79,235,341,5,33,131,59,2,9
"Ube2w",175,490,139,70,154,64,337,261,3,8,109,37,1,16
"Ube2z",233,619,213,174,281,129,548,337,9,28,205,72,9,19
"Ube3a",518,1309,504,500,273,187,980,430,8,47,268,135,4,75
"Ube3b",307,675,240,169,172,111,568,699,25,24,233,196,0,77
"Ube3c",237,630,255,244,242,142,581,378,10,17,288,139,2,44
"Ube4a",195,517,158,181,201,94,412,232,8,15,142,63,1,47
"Ube4b",338,848,302,250,246,139,657,437,17,27,252,120,4,72
"Ubfd1",113,325,104,136,166,75,280,187,8,18,97,56,3,9
"Ubiad1",22,52,18,24,17,12,43,40,0,0,22,6,0,0
"Ubl3",427,1280,445,263,428,290,786,811,23,35,352,200,10,123
"Ubl4a",81,409,110,78,118,79,277,197,2,9,93,63,1,19
"Ubl4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ubl5",55,378,73,74,145,73,280,184,19,3,165,44,8,24
"Ubl7",113,354,130,94,189,50,335,277,5,7,168,34,2,36
"Ublcp1",60,188,73,79,89,53,151,107,2,19,65,32,6,12
"Ubn1",200,622,218,155,158,74,521,374,11,9,147,100,9,48
"Ubn2",162,531,215,246,165,100,903,224,3,8,221,78,6,180
"Ubox5",40,88,34,31,47,21,62,29,0,2,46,14,1,0
"Ubp1",234,842,283,341,266,181,1162,533,20,29,326,64,3,137
"Ubqln1",542,1339,486,345,495,187,925,640,6,23,421,164,11,86
"Ubqln2",575,1962,591,519,619,319,1109,1068,23,102,667,241,9,137
"Ubqln3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ubqln4",285,895,368,285,261,177,672,880,8,19,295,161,8,65
"Ubqlnl",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ubr1",137,471,179,157,139,74,427,249,6,14,130,59,0,58
"Ubr2",265,632,284,206,242,143,739,346,11,24,313,99,6,59
"Ubr3",550,1427,601,448,456,177,1153,592,13,40,344,159,6,124
"Ubr4",1066,2392,797,764,715,292,1639,1109,31,85,509,253,7,224
"Ubr5",468,1086,421,580,345,241,1244,624,25,54,403,200,5,131
"Ubr7",50,234,71,59,70,53,188,118,4,4,62,62,1,2
"Ubtd1",40,94,37,21,24,12,46,62,0,1,26,21,0,0
"Ubtd2",35,67,38,19,8,15,70,40,0,0,31,4,0,5
"Ubtf",340,1117,390,269,330,184,1258,731,20,25,280,93,2,53
"Ubtfl1",0,1,2,1,4,0,1,0,0,0,2,0,0,0
"Ubxn1",111,199,83,85,124,83,343,222,18,27,157,70,5,83
"Ubxn10",0,7,1,0,2,0,11,3,0,0,0,0,0,1
"Ubxn11",26,88,14,23,22,11,126,61,1,0,30,3,1,2
"Ubxn2a",72,191,85,65,76,55,160,140,1,14,68,23,2,7
"Ubxn2b",187,348,165,102,101,56,294,237,1,12,71,78,6,53
"Ubxn4",173,541,163,152,172,89,519,309,7,16,121,58,12,40
"Ubxn6",192,473,130,132,182,116,384,434,12,7,198,61,2,41
"Ubxn7",105,291,111,84,23,47,317,125,17,9,128,27,2,48
"Ubxn8",30,149,39,53,38,19,151,105,1,3,63,14,0,22
"Uchl1",680,2707,643,698,2024,732,1758,1656,71,199,1099,540,13,134
"Uchl3",54,109,46,32,63,23,141,40,5,3,33,12,1,2
"Uchl4",6,5,0,0,1,0,0,0,0,5,0,1,0,0
"Uchl5",50,179,48,57,28,30,139,108,8,12,50,13,0,9
"Uck1",68,174,74,66,128,37,236,163,7,21,108,32,1,0
"Uck2",99,293,112,99,68,40,190,131,6,12,69,24,4,10
"Uckl1",47,122,48,51,46,21,154,118,1,4,58,37,0,21
"Ucma",0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Ucn",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ucn2",0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Ucn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ucp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ucp2",26,108,22,20,40,9,130,163,18,13,80,28,4,4
"Ucp3",2,4,2,4,5,5,13,14,0,0,7,0,4,3
"Uevld",74,126,29,41,41,21,112,56,0,4,39,26,0,13
"Ufc1",70,366,95,80,136,94,305,206,7,7,102,56,4,39
"Ufd1l",77,413,119,102,137,89,423,226,6,7,105,46,3,30
"Ufl1",84,196,46,49,56,29,187,128,4,7,34,11,10,3
"Ufm1",111,367,148,94,136,63,239,257,6,18,89,48,1,10
"Ufsp1",14,29,7,7,23,21,27,32,0,4,25,10,2,0
"Ufsp2",68,226,46,45,106,36,133,122,4,5,43,23,2,2
"Ugcg",170,568,200,219,222,90,328,232,12,8,190,47,3,37
"Ugdh",32,87,21,33,55,43,172,96,0,13,49,14,0,5
"Uggt1",103,292,129,94,72,53,350,160,4,16,118,87,2,56
"Uggt2",145,330,137,151,85,59,291,145,0,3,131,26,1,20
"Ugp2",159,469,151,111,172,146,226,349,13,1,134,65,5,35
"Ugt1a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt1a10",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ugt1a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt1a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt1a6a",20,14,3,7,4,4,4,16,0,0,0,3,0,0
"Ugt1a6b",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt1a7c",0,0,1,2,6,0,0,11,0,0,1,6,0,0
"Ugt1a8",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt1a9",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ugt2a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt2a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt2a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt2b1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt2b34",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt2b35",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ugt2b36",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt2b37",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt2b38",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt2b5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt3a1",0,11,2,1,4,0,3,0,0,0,3,0,1,4
"Ugt3a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt8a",21,37,22,89,57,51,126,58,1,16,211,111,2,13
"Uhmk1",867,2292,871,672,668,310,816,1171,13,97,682,382,12,95
